#node	date	numeric date
EPI_ISL_30494|180589|A/Arizona/04/2009|E2|2009-04-27	2009-04-27	2009.320000
NODE_0000093	2009-02-28	2009.161084
EPI_ISL_30492|180584|A/Arizona/02/2009|E2|2009-04-26	2009-04-27	2009.320000
NODE_0000095	2009-03-02	2009.164552
EPI_ISL_87601|308261|A/San_Diego/WRAIR1648P/2009|MDCK2|2009-04-28	2009-04-27	2009.320000
NODE_0000096	2009-03-04	2009.172247
NODE_0001135	2009-05-01	2009.330000
EPI_ISL_30703|181770|A/Kentucky/05/2009|C1|2009-04-30	2009-05-01	2009.330000
EPI_ISL_32032|185441|A/Virginia/05/2009|C2|2009-05-06	2009-05-08	2009.350000
NODE_0000098	2009-03-12	2009.192208
EPI_ISL_30702|221053|A/Arizona/07/2009|C1|2009-05-07	2009-05-08	2009.350000
NODE_0000099	2009-03-19	2009.212208
EPI_ISL_87600|308253|A/San_Diego/WRAIR1647P/2009|MDCK2|2009-05-15	2009-05-16	2009.370000
NODE_0000100	2009-03-30	2009.243324
NODE_0001105	2009-05-27	2009.401154
EPI_ISL_80201|282951|A/San_Diego/WR1628P/2009|MDCK2|2009-06-10	2009-06-10	2009.440000
EPI_ISL_68099|237062|A/California/VRDL29/2009|P0|2009-06-24	2009-06-25	2009.480000
NODE_0000102	2009-04-17	2009.292181
EPI_ISL_65016|227770|A/Oregon/10/2009|C1|2009-06-15	2009-06-14	2009.450000
NODE_0000103	2009-04-21	2009.302818
EPI_ISL_68110|237150|A/California/VRDL40/2009|P0|2009-07-01	2009-07-02	2009.500000
NODE_0000104	2009-04-22	2009.305042
EPI_ISL_35014|194187|A/Louisiana/07/2009|C1|2009-07-13	2009-07-13	2009.530000
NODE_0000105	2009-04-23	2009.307265
EPI_ISL_30699|181756|A/Illinois/01/2009|C1|2009-04-24	2009-04-24	2009.310000
NODE_0000106	2009-04-24	2009.310464
NODE_0000107	2009-04-25	2009.314578
NODE_0000108	2009-04-26	2009.317776
NODE_0000109	2009-04-27	2009.320000
EPI_ISL_60935|211759|A/New_York/1669/2009||2009-04-26	2009-04-27	2009.320000
EPI_ISL_31561|184332|A/Washington/08/2009|C1|2009-04-27	2009-04-27	2009.320000
NODE_0000110	2009-04-27	2009.320000
EPI_ISL_30159|179327|A/Washington/07/2009|C1|2009-04-28	2009-04-27	2009.320000
EPI_ISL_30153|179311|A/North_Carolina/06/2009|C1|2009-04-28	2009-04-27	2009.320000
NODE_0000112	2009-04-26	2009.317776
NODE_0000114	2009-04-27	2009.320000
EPI_ISL_30493|180586|A/Arizona/03/2009|E2|2009-04-26	2009-04-27	2009.320000
EPI_ISL_30191|179562|A/Oregon/06/2009|C1|2009-04-28	2009-04-27	2009.320000
NODE_0000116	2009-04-27	2009.320000
EPI_ISL_30096|179113|A/New_Mexico/04/2009|C1|2009-04-26	2009-04-27	2009.320000
EPI_ISL_30568|181019|A/New_York/3178/2009||2009-04-28	2009-04-27	2009.320000
NODE_0000117	2009-04-26	2009.317265
EPI_ISL_30120|179205|A/Washington/09/2009|C1|2009-04-28	2009-04-27	2009.320000
NODE_0000118	2009-04-27	2009.320464
NODE_0000119	2009-05-01	2009.330000
EPI_ISL_32027|185427|A/Tennessee/07/2009|C2|2009-04-30	2009-05-01	2009.330000
NODE_0000120	2009-05-03	2009.334578
NODE_0000121	2009-05-08	2009.350000
EPI_ISL_31203|183285|A/Washington/14/2009|ORIGINAL|2009-05-07	2009-05-08	2009.350000
NODE_0000122	2009-05-19	2009.380000
EPI_ISL_31154|183104|A/Arizona/09/2009|C1-2|2009-05-19	2009-05-19	2009.380000
EPI_ISL_62532|218039|A/New_York/4403/2009||2009-06-17	2009-06-17	2009.460000
NODE_0000124	2009-05-04	2009.337776
NODE_0000126	2009-05-05	2009.340000
EPI_ISL_63960|224216|A/Houston/22H/2009|harvest-Rh1|2009-05-04	2009-05-05	2009.340000
EPI_ISL_61621|214842|A/Wisconsin/629-D02473/2009|MDCK1|2009-05-03	2009-05-05	2009.340000
NODE_0000127	2009-05-05	2009.340000
EPI_ISL_63959|224208|A/Houston/22OS/2009||2009-05-04	2009-05-05	2009.340000
EPI_ISL_30708|181788|A/Ohio/09/2009|C1|2009-05-05	2009-05-05	2009.340000
NODE_0000129	2009-04-29	2009.324578
NODE_0000130	2009-04-30	2009.327776
NODE_0000131	2009-05-01	2009.330000
EPI_ISL_30154|179560|A/Oklahoma/02/2009|C1|2009-04-29	2009-05-01	2009.330000
EPI_ISL_32034|185444|A/Washington/18/2009|C2|2009-04-30	2009-05-01	2009.330000
NODE_0000132	2009-05-01	2009.330000
EPI_ISL_63955|224176|A/Houston/15H/2009|harvest-Rh1|2009-05-01	2009-05-01	2009.330000
EPI_ISL_32025|185423|A/Oregon/07/2009|C2|2009-04-29	2009-05-01	2009.330000
NODE_0000133	2009-04-30	2009.327776
NODE_0000134	2009-05-01	2009.330000
EPI_ISL_31571|184357|A/Nevada/04/2009|C1|2009-04-29	2009-05-01	2009.330000
EPI_ISL_63954|224168|A/Houston/15OS/2009||2009-05-01	2009-05-01	2009.330000
NODE_0000135	2009-05-01	2009.330000
EPI_ISL_30718|181818|A/Ohio/10/2009|C1|2009-04-30	2009-05-01	2009.330000
EPI_ISL_61277|212593|A/New_York/3074/2009|RhMK1|2009-04-29	2009-05-01	2009.330000
NODE_0000981	2008-11-23	2008.895892
EPI_ISL_31198|221177|A/Texas/33/2009|C1|2009-05-12	2009-05-12	2009.360000
NODE_0000940	2009-02-20	2009.139103
EPI_ISL_68122|237246|A/California/VRDL6/2009|P0|2009-06-13	2009-06-14	2009.450000
EPI_ISL_63976|224344|A/Brownsville/40OS/2009||2009-06-01	2009-05-30	2009.410000
NODE_0000942	2009-06-03	2009.420000
EPI_ISL_63978|224360|A/Brownsville/43H/2009|harvest-Rh1|2009-06-02	2009-06-03	2009.420000
EPI_ISL_63977|224352|A/Brownsville/43OS/2009||2009-06-02	2009-06-03	2009.420000
NODE_0000983	2009-01-15	2009.040224
EPI_ISL_61572|214450|A/Wisconsin/629-D01305/2009|MDCK1|2009-05-13	2009-05-12	2009.360000
NODE_0000985	2009-03-31	2009.245233
EPI_ISL_62654|218802|A/Wisconsin/629-D01262/2009|P0|2009-05-28	2009-05-30	2009.410000
EPI_ISL_68138|237374|A/Wisconsin/629-D00589/2009|P0|2009-06-03	2009-06-03	2009.420000
NODE_0000441	2009-04-10	2009.272061
EPI_ISL_62638|218674|A/Wisconsin/629-D00579/2009|P0|2009-06-08	2009-06-06	2009.430000
NODE_0000287	2009-05-05	2009.340000
EPI_ISL_61567|214410|A/Wisconsin/629-D01092/2009||2009-05-03	2009-05-05	2009.340000
NODE_0000289	2009-05-08	2009.350000
EPI_ISL_61565|214394|A/Wisconsin/629-D01055/2009|MDCK1|2009-05-09	2009-05-08	2009.350000
NODE_0000291	2009-05-16	2009.370000
EPI_ISL_62659|218842|A/Wisconsin/629-D01618/2009|P0|2009-06-13	2009-06-14	2009.450000
EPI_ISL_61608|214738|A/Wisconsin/629-D02227/2009|MDCK1|2009-05-16	2009-05-16	2009.370000
NODE_0000990	2009-03-04	2009.171126
EPI_ISL_29950|178363|A/Texas/07/2009|C1|2009-04-25	2009-04-27	2009.320000
EPI_ISL_63938|224032|A/Houston/1H/2009|harvest-Rh1|2009-05-13	2009-05-12	2009.360000
NODE_0000999	2009-03-30	2009.242489
EPI_ISL_31196|189187|A/Texas/30/2009|C1|2009-05-05	2009-05-05	2009.340000
EPI_ISL_31577|191975|A/Texas/29/2009|C1|2009-05-02	2009-05-01	2009.330000
NODE_0000993	2009-05-01	2009.330000
EPI_ISL_31572|184362|A/Texas/36/2009|C1|2009-04-29	2009-05-01	2009.330000
NODE_0000296	2009-05-23	2009.390000
EPI_ISL_63967|224272|A/Brownsville/31OS/2009||2009-05-22	2009-05-23	2009.390000
EPI_ISL_63968|224280|A/Brownsville/31H/2009|harvest-Rh1|2009-05-22	2009-05-23	2009.390000
NODE_0001000	2009-04-14	2009.284543
EPI_ISL_31200|221181|A/Texas/35/2009|C2|2009-05-08	2009-05-08	2009.350000
NODE_0000298	2009-05-19	2009.380000
EPI_ISL_63964|224248|A/Brownsville/27OS/2009||2009-05-20	2009-05-19	2009.380000
NODE_0000299	2009-05-23	2009.390000
EPI_ISL_63958|224200|A/Houston/20OS/2009||2009-05-23	2009-05-23	2009.390000
EPI_ISL_63981|224421|A/Houston/20H/2009|harvest-Rh1|2009-05-23	2009-05-23	2009.390000
NODE_0000457	2009-04-02	2009.250000
EPI_ISL_30188|179530|A/Minnesota/03/2009|C1|2009-04-01	2009-04-02	2009.250000
NODE_0000300	2009-04-27	2009.320000
EPI_ISL_29957|184325|A/Minnesota/02/2009|C1|2009-04-27	2009-04-27	2009.320000
NODE_0000302	2009-04-30	2009.326912
NODE_0000304	2009-05-01	2009.330000
EPI_ISL_63952|224152|A/Houston/14OS/2009||2009-05-01	2009-05-01	2009.330000
EPI_ISL_63953|224160|A/Houston/14H/2009|harvest-Rh1|2009-05-01	2009-05-01	2009.330000
NODE_0000305	2009-05-01	2009.330000
EPI_ISL_30709|181791|A/Texas/28/2009|C1|2009-04-29	2009-05-01	2009.330000
EPI_ISL_31199|183271|A/Texas/34/2009|C1|2009-05-12	2009-05-12	2009.360000
NODE_0000465	2009-01-19	2009.049578
NODE_0000972	2009-03-17	2009.207513
NODE_0000978	2009-04-15	2009.286438
EPI_ISL_62673|218954|A/Wisconsin/629-D02068/2009|P0|2009-06-08	2009-06-06	2009.430000
EPI_ISL_62641|218698|A/Wisconsin/629-D00665/2009|P0|2009-06-13	2009-06-14	2009.450000
NODE_0000468	2009-03-30	2009.242110
EPI_ISL_61611|214762|A/Wisconsin/629-D02276/2009||2009-05-27	2009-05-27	2009.400000
NODE_0000488	2009-04-03	2009.252106
NODE_0000974	2009-05-30	2009.410000
EPI_ISL_62675|218970|A/Wisconsin/629-D02213/2009|P0|2009-05-29	2009-05-30	2009.410000
EPI_ISL_61566|214402|A/Wisconsin/629-D01083/2009||2009-05-28	2009-05-30	2009.410000
NODE_0000260	2009-04-28	2009.322127
EPI_ISL_62657|218826|A/Wisconsin/629-D01414/2009|P0|2009-06-27	2009-06-25	2009.480000
NODE_0000261	2009-05-05	2009.340000
EPI_ISL_61541|214202|A/Wisconsin/629-D00396/2009||2009-05-04	2009-05-05	2009.340000
EPI_ISL_61558|214338|A/Wisconsin/629-D00905/2009|MDCK1|2009-05-08	2009-05-08	2009.350000
NODE_0000499	2009-02-08	2009.104190
NODE_0000937	2009-04-06	2009.262080
EPI_ISL_62661|218858|A/Wisconsin/629-D01664/2009|P0|2009-06-03	2009-06-03	2009.420000
EPI_ISL_62640|218690|A/Wisconsin/629-D00658/2009|P0|2009-06-04	2009-06-03	2009.420000
NODE_0000510	2009-02-18	2009.132760
NODE_0000953	2009-04-17	2009.290651
EPI_ISL_63963|224240|A/Brownsville/26OS/2009||2009-05-20	2009-05-19	2009.380000
NODE_0000954	2009-05-30	2009.410000
EPI_ISL_63974|224328|A/Brownsville/39OS/2009||2009-05-30	2009-05-30	2009.410000
EPI_ISL_63975|224336|A/Brownsville/39H/2009|harvest-Rh1|2009-05-30	2009-05-30	2009.410000
NODE_0000956	2009-05-23	2009.390000
EPI_ISL_63965|224256|A/Brownsville/29OS/2009||2009-05-21	2009-05-23	2009.390000
EPI_ISL_63966|224264|A/Brownsville/30OS/2009||2009-05-21	2009-05-23	2009.390000
NODE_0000514	2009-03-01	2009.163364
NODE_0000958	2009-05-01	2009.329143
EPI_ISL_62539|218095|A/New_York/4565/2009||2009-07-08	2009-07-09	2009.520000
EPI_ISL_68092|237006|A/California/VRDL21/2009|P0|2009-06-22	2009-06-21	2009.470000
NODE_0000520	2009-03-04	2009.170398
NODE_0000969	2009-05-01	2009.330336
EPI_ISL_61580|214514|A/Wisconsin/629-D01521/2009||2009-05-20	2009-05-19	2009.380000
EPI_ISL_62646|218738|A/Wisconsin/629-D00941/2009|P0|2009-06-01	2009-05-30	2009.410000
NODE_0000522	2009-03-04	2009.170398
EPI_ISL_61573|214458|A/Wisconsin/629-D01308/2009||2009-05-01	2009-05-01	2009.330000
NODE_0000523	2009-03-04	2009.171740
EPI_ISL_61614|214786|A/Wisconsin/629-D02361/2009|MDCK1|2009-04-30	2009-05-01	2009.330000
NODE_0000525	2009-03-05	2009.172789
NODE_0000965	2009-05-01	2009.330000
EPI_ISL_62668|218914|A/Wisconsin/629-D01851/2009|P0|2009-05-12	2009-05-12	2009.360000
EPI_ISL_61584|214546|A/Wisconsin/629-D01642/2009||2009-04-29	2009-05-01	2009.330000
NODE_0000527	2009-03-05	2009.175017
EPI_ISL_61551|214282|A/Wisconsin/629-D00750/2009|MDCK1|2009-04-30	2009-05-01	2009.330000
NODE_0000262	2009-03-07	2009.180762
EPI_ISL_61585|214554|A/Wisconsin/629-D01705/2009|MDCK1|2009-05-03	2009-05-05	2009.340000
NODE_0000264	2009-03-08	2009.182331
EPI_ISL_31173|183160|A/Kentucky/06/2009|C1|2009-05-04	2009-05-05	2009.340000
NODE_0000265	2009-03-12	2009.192111
EPI_ISL_61600|214674|A/Wisconsin/629-D01919/2009|MDCK1|2009-05-09	2009-05-08	2009.350000
NODE_0000266	2009-03-15	2009.202111
EPI_ISL_31197|183267|A/Texas/31/2009|C1|2009-05-12	2009-05-12	2009.360000
NODE_0000269	2009-03-30	2009.242122
EPI_ISL_61548|214258|A/Wisconsin/629-D00698/2009||2009-05-27	2009-05-27	2009.400000
NODE_0000270	2009-04-03	2009.252162
NODE_0000962	2009-05-30	2009.410000
EPI_ISL_62627|218586|A/Wisconsin/629-D00117/2009||2009-05-28	2009-05-30	2009.410000
EPI_ISL_62662|218866|A/Wisconsin/629-D01725/2009|P0|2009-06-01	2009-05-30	2009.410000
NODE_0000272	2009-04-06	2009.261049
EPI_ISL_62630|218610|A/Wisconsin/629-D00367/2009|P0|2009-06-02	2009-06-03	2009.420000
NODE_0000274	2009-04-07	2009.263384
EPI_ISL_62623|218554|A/Wisconsin/629-D00008/2009|P0|2009-06-04	2009-06-03	2009.420000
NODE_0000276	2009-04-07	2009.264883
NODE_0000951	2009-06-03	2009.420000
EPI_ISL_62672|218946|A/Wisconsin/629-D02063/2009|P0|2009-06-18	2009-06-17	2009.460000
EPI_ISL_62635|218650|A/Wisconsin/629-D00453/2009|P0|2009-06-04	2009-06-03	2009.420000
NODE_0000278	2009-04-20	2009.300961
EPI_ISL_68101|237078|A/California/VRDL31/2009|P0|2009-06-17	2009-06-17	2009.460000
NODE_0000281	2009-04-21	2009.303665
EPI_ISL_89968|316709|A/Wisconsin/629-D01875/2009|P0|2009-06-18	2009-06-17	2009.460000
NODE_0000282	2009-04-21	2009.303665
EPI_ISL_70726|245223|A/California/VRDL11/2009|P0|2009-06-17	2009-06-17	2009.460000
NODE_0000283	2009-04-28	2009.322162
EPI_ISL_63821|223201|A/Wisconsin/629-D01973/2009|P0|2009-06-26	2009-06-25	2009.480000
NODE_0000284	2009-05-30	2009.410000
EPI_ISL_63973|224320|A/Brownsville/37H/2009|harvest-Rh1|2009-05-28	2009-05-30	2009.410000
EPI_ISL_87585|308133|A/New_Jersey/WRAIR1499P/2009|MDCK2|2009-08-02	2009-07-31	2009.580000
NODE_0001003	2009-01-15	2009.038833
NODE_0000307	2009-05-20	2009.381607
EPI_ISL_87607|308309|A/San_Diego/WRAIR1657P/2009|MDCK2|2009-07-18	2009-07-17	2009.540000
NODE_0000309	2009-07-20	2009.550000
EPI_ISL_62270|216977|A/Michigan/24/2009|C1|2009-09-26	2009-09-24	2009.730000
EPI_ISL_80213|283043|A/San_Diego/WR1650P/2009|MDCK2|2009-07-21	2009-07-20	2009.550000
NODE_0001006	2009-02-11	2009.113890
EPI_ISL_60828|211504|A/Utah/20/2009|C2|2009-07-25	2009-07-24	2009.560000
EPI_ISL_76049|266650|A/Boston/130/2009|P0|2009-06-21	2009-06-21	2009.470000
EPI_ISL_30700|181762|A/Rhode_Island/02/2009|C1|2009-04-28	2009-04-27	2009.320000
EPI_ISL_76032|266514|A/Boston/103/2009|P0|2009-06-15	2009-06-14	2009.450000
EPI_ISL_33950|190879|A/Silver_Spring/SP509/2009|MDCK2|2009-06-18	2009-06-17	2009.460000
NODE_0001023	2010-08-09	2010.603265
JN193422|A/swine/MN/25618/2011|H1N1|USA|02/10/2011	2011-02-10	2011.110000
CY114663|A/swine/Minnesota/A01047907/2010|H1N1|USA|12/06/2010	2010-12-02	2010.920000
NODE_0001025	2009-03-24	2009.225455
EPI_ISL_76048|266642|A/Boston/129/2009|P0|2009-06-22	2009-06-21	2009.470000
NODE_0001026	2009-05-28	2009.403073
EPI_ISL_75322|259239|A/Boston/110/2009|P0|2009-06-11	2009-06-10	2009.440000
EPI_ISL_76056|266706|A/Boston/138/2009|P0|2009-06-18	2009-06-17	2009.460000
NODE_0001038	2009-04-18	2009.295873
EPI_ISL_130429|400150|A/Kentucky/96/2009||2009-10-26	2009-10-23	2009.810000
NODE_0001039	2009-06-17	2009.460000
EPI_ISL_76041|266586|A/Boston/121/2009|P0|2009-06-19	2009-06-17	2009.460000
EPI_ISL_76040|266578|A/Boston/120/2009|P0|2009-06-19	2009-06-17	2009.460000
NODE_0001028	2009-04-24	2009.311531
EPI_ISL_61310|212857|A/New_York/3654/2009||2009-05-26	2009-05-27	2009.400000
NODE_0000559	2009-04-28	2009.322010
EPI_ISL_76044|266610|A/Boston/124/2009|P0|2009-06-26	2009-06-25	2009.480000
NODE_0000319	2009-05-22	2009.387776
EPI_ISL_61331|213025|A/New_York/4014/2009||2009-06-10	2009-06-10	2009.440000
NODE_0000320	2009-05-23	2009.390000
EPI_ISL_61293|212721|A/New_York/3573/2009||2009-05-21	2009-05-23	2009.390000
EPI_ISL_61295|212737|A/New_York/3576/2009||2009-05-21	2009-05-23	2009.390000
NODE_0001050	2009-04-17	2009.292393
EPI_ISL_80193|282887|A/Silver_Spring/WRAIRSP510P18/2009|MDCK20|2009-06-18	2009-06-17	2009.460000
NODE_0001054	2009-06-17	2009.460000
EPI_ISL_80191|282871|A/Silver_Spring/WRAIRSP510P10/2009|MDCK10|2009-06-18	2009-06-17	2009.460000
EPI_ISL_80192|282879|A/Silver_Spring/WRAIRSP510P12/2009|MDCK12|2009-06-18	2009-06-17	2009.460000
EPI_ISL_80195|282903|A/Silver_Spring/WRAIRSP510P20/2009|MDCK20|2009-06-18	2009-06-17	2009.460000
NODE_0000566	2009-04-26	2009.317309
EPI_ISL_70313|243861|A/Mississippi/09/2009|C1|2009-12-16	2009-12-13	2009.950000
NODE_0000327	2009-05-28	2009.404024
EPI_ISL_33951|190887|A/Silver_Spring/SP510/2009|MDCK2|2009-06-18	2009-06-17	2009.460000
EPI_ISL_62274|216987|A/Mississippi/02/2009|C1|2009-09-21	2009-09-20	2009.720000
NODE_0001041	2009-05-30	2009.409696
EPI_ISL_71426|247447|A/Texas/76/2009|C2|2009-09-18	2009-09-17	2009.710000
NODE_0001048	2009-09-27	2009.739609
EPI_ISL_65040|227883|A/Utah/52/2009|C1|2009-11-01	2009-10-27	2009.820000
EPI_ISL_68754|239621|A/Utah/58/2009|C1|2009-10-29	2009-10-27	2009.820000
NODE_0000572	2009-07-06	2009.512103
NODE_0001042	2009-09-02	2009.670000
EPI_ISL_66308|231476|A/Texas/70/2009|E2|2009-09-09	2009-09-06	2009.680000
EPI_ISL_80024|281766|A/Texas/AF2651/2009|PMK1|2009-09-06	2009-09-02	2009.670000
NODE_0000333	2009-08-20	2009.634021
GU984390|A/swine/IL/35572/2009|H1N1|USA|12/16/2009	2009-12-13	2009.950000
NODE_0000335	2009-10-16	2009.790000
EPI_ISL_71862|249686|A/Texas/46192760/2009||2009-10-19	2009-10-16	2009.790000
NODE_0000336	2009-10-20	2009.800000
EPI_ISL_66299|231446|A/Wyoming/16/2009|C1|2009-11-02	2009-10-30	2009.830000
EPI_ISL_66279|231382|A/Louisiana/09/2009|C1|2009-10-21	2009-10-20	2009.800000
NODE_0000577	2009-03-08	2009.182108
NODE_0001033	2009-05-05	2009.340000
EPI_ISL_31450|183786|A/New_York/3337/2009||2009-05-04	2009-05-05	2009.340000
NODE_0001034	2010-09-06	2010.679734
NODE_0001036	2010-11-10	2010.860000
JF812272|A/swine/Iowa/A01049004/2010|H1N1|USA|11/15/2010	2010-11-10	2010.860000
VDL|A/swine/Iowa/33593/2010|H1N1|HA|swine|2010-11-15	2010-11-10	2010.860000
NODE_0000325	2010-11-10	2010.860000
KR859484|A/swine/Iowa/A01049005/2010|H1N1|USA|11/15/2010	2010-11-10	2010.860000
JF812271|A/swine/Iowa/A01049003/2010|H1N1|USA|11/15/2010	2010-11-10	2010.860000
NODE_0000583	2009-03-15	2009.202108
NODE_0001020	2009-05-12	2009.360000
EPI_ISL_31180|221102|A/Massachusetts/11/2009|C1|2009-05-11	2009-05-12	2009.360000
EPI_ISL_76046|266626|A/Boston/126/2009|P0|2009-06-20	2009-06-21	2009.470000
NODE_0000585	2009-04-08	2009.267857
EPI_ISL_71541|248074|A/Wisconsin/629-D00970/2009||2009-11-27	2009-11-25	2009.900000
NODE_0000590	2009-04-17	2009.292106
NODE_0001013	2009-06-14	2009.450000
EPI_ISL_60807|211446|A/Massachusetts/16/2009|C1|2009-06-15	2009-06-14	2009.450000
EPI_ISL_76035|266538|A/Boston/109/2009|P0|2009-06-15	2009-06-14	2009.450000
NODE_0000602	2009-04-18	2009.294827
EPI_ISL_76036|266546|A/Boston/115/2009|P0|2009-06-13	2009-06-14	2009.450000
NODE_0000603	2009-04-21	2009.302159
EPI_ISL_33876|190516|A/New_York/4197/2009||2009-06-17	2009-06-17	2009.460000
NODE_0000337	2009-04-24	2009.310130
EPI_ISL_62533|218047|A/New_York/4434/2009||2009-06-23	2009-06-21	2009.470000
NODE_0000339	2009-04-25	2009.312354
EPI_ISL_76059|266730|A/Boston/142/2009|P0|2009-06-30	2009-06-28	2009.490000
NODE_0000341	2009-04-25	2009.314578
EPI_ISL_75352|259367|A/Boston/151/2009|P0|2009-07-06	2009-07-06	2009.510000
NODE_0000343	2009-04-26	2009.317776
NODE_0001058	2009-07-18	2009.544511
EPI_ISL_62279|217004|A/Nebraska/18/2009|C1|2009-09-08	2009-09-06	2009.680000
NODE_0001059	2009-08-21	2009.637830
VDL|A/swine/USA/8029/2014|H1N1|HA|swine|2014-02-18	--	--
NODE_0001060	2010-11-05	2010.844524
NODE_0001061	2014-10-17	2014.792041
VDL|A/swine/Nebraska/72949/2014|H1N2|HA|swine|2014-12-10	2014-12-06	2014.930000
VDL|A/swine/Nebraska/12212/2015|H1N2|HA|swine|2015-03-11	2015-03-11	2015.190000
NODE_0001062	2011-01-07	2011.018494
JX092274|A/swine/Iowa/A01202097/2011|H1N1|USA|06/21/2011	2011-06-21	2011.470000
NODE_0001063	2011-06-21	2011.470000
JX092275|A/swine/Iowa/A01202099/2011|H1N1|USA|06/21/2011	2011-06-21	2011.470000
VDL|A/swine/Iowa/20435/2011|H1N1|HA|swine|2011-06-22	2011-06-21	2011.470000
NODE_0000350	2009-04-27	2009.320000
EPI_ISL_31456|183834|A/New_York/3348/2009||2009-04-28	2009-04-27	2009.320000
NODE_0000352	2009-04-30	2009.327776
NODE_0000353	2009-05-01	2009.330000
EPI_ISL_30507|194225|A/Pennsylvania/06/2009|C1|2009-04-29	2009-05-01	2009.330000
EPI_ISL_31195|183254|A/Rhode_Island/03/2009|C1|2009-04-30	2009-05-01	2009.330000
NODE_0000354	2009-05-04	2009.337776
NODE_0000355	2009-05-05	2009.340000
EPI_ISL_31179|221101|A/Massachusetts/10/2009|C1|2009-05-03	2009-05-05	2009.340000
EPI_ISL_33538|188887|A/New_York/3338/2009||2009-05-04	2009-05-05	2009.340000
NODE_0000357	2009-05-05	2009.340000
EPI_ISL_30697|181748|A/Vermont/03/2009|C1|2009-05-04	2009-05-05	2009.340000
NODE_0000359	2009-05-06	2009.344578
NODE_0000360	2009-05-07	2009.347776
NODE_0000361	2009-05-08	2009.350000
EPI_ISL_33222|187717|A/New_York/3389/2009||2009-05-08	2009-05-08	2009.350000
EPI_ISL_61281|212625|A/New_York/3324/2009||2009-05-06	2009-05-08	2009.350000
NODE_0000362	2009-05-08	2009.350000
EPI_ISL_31176|183174|A/Maine/03/2009|C1|2009-05-09	2009-05-08	2009.350000
EPI_ISL_31455|183826|A/New_York/3352/2009||2009-05-06	2009-05-08	2009.350000
NODE_0000363	2009-05-08	2009.350000
EPI_ISL_31177|183177|A/Massachusetts/08/2009|C1|2009-05-07	2009-05-08	2009.350000
NODE_0000364	2009-05-11	2009.357776
NODE_0000365	2009-05-12	2009.360000
EPI_ISL_33548|188967|A/New_York/3449/2009||2009-05-13	2009-05-12	2009.360000
EPI_ISL_31178|239658|A/Massachusetts/09/2009|C1|2009-05-10	2009-05-12	2009.360000
NODE_0000366	2009-05-12	2009.360000
EPI_ISL_33550|188983|A/New_York/3498/2009||2009-05-12	2009-05-12	2009.360000
NODE_0000367	2009-05-15	2009.367776
NODE_0000369	2009-05-16	2009.370000
EPI_ISL_33223|187725|A/New_York/3514/2009||2009-05-14	2009-05-16	2009.370000
EPI_ISL_33230|187781|A/New_York/3499/2009||2009-05-16	2009-05-16	2009.370000
NODE_0000370	2009-05-23	2009.390000
EPI_ISL_61309|212849|A/New_York/3653/2009||2009-05-21	2009-05-23	2009.390000
NODE_0000371	2009-05-29	2009.407776
NODE_0000372	2009-05-30	2009.410000
EPI_ISL_61317|212913|A/New_York/3751/2009||2009-06-01	2009-05-30	2009.410000
EPI_ISL_61318|212921|A/New_York/3753/2009|RhMK1|2009-06-01	2009-05-30	2009.410000
NODE_0000373	2009-06-13	2009.447776
NODE_0000375	2009-06-14	2009.450000
EPI_ISL_75346|259319|A/Boston/113/2009|P0|2009-06-15	2009-06-14	2009.450000
EPI_ISL_76034|266530|A/Boston/108/2009|P0|2009-06-16	2009-06-14	2009.450000
NODE_0000376	2009-06-14	2009.450000
EPI_ISL_76033|266522|A/Boston/106/2009|P0|2009-06-15	2009-06-14	2009.450000
NODE_0000377	2009-06-15	2009.454441
NODE_0000379	2009-06-17	2009.457776
NODE_0000380	2009-06-17	2009.460000
EPI_ISL_76054|266690|A/Boston/135/2009|P0|2009-06-18	2009-06-17	2009.460000
EPI_ISL_89956|316639|A/Boston/139/2009|P0|2009-06-17	2009-06-17	2009.460000
NODE_0000381	2009-06-17	2009.460000
EPI_ISL_76052|266674|A/Boston/133/2009|P0|2009-06-18	2009-06-17	2009.460000
EPI_ISL_76045|266618|A/Boston/125/2009|P0|2009-06-17	2009-06-17	2009.460000
NODE_0000382	2009-06-20	2009.467776
NODE_0000384	2009-06-21	2009.470000
EPI_ISL_76057|266714|A/Boston/140/2009|P0|2009-06-22	2009-06-21	2009.470000
EPI_ISL_76055|266698|A/Boston/137/2009|P0|2009-06-20	2009-06-21	2009.470000
NODE_0000385	2009-06-24	2009.477776
NODE_0000388	2009-06-25	2009.480000
EPI_ISL_76038|266562|A/Boston/117/2009|P0|2009-06-26	2009-06-25	2009.480000
EPI_ISL_76050|266658|A/Boston/131/2009|P0|2009-06-24	2009-06-25	2009.480000
NODE_0000390	2009-07-02	2009.500000
EPI_ISL_75348|259335|A/Boston/146/2009|P0|2009-07-01	2009-07-02	2009.500000
NODE_0000391	2009-07-09	2009.520000
EPI_ISL_60791|211414|A/Colorado/11/2009|C2|2009-08-01	2009-07-31	2009.580000
EPI_ISL_75349|259343|A/Boston/147/2009|P0|2009-07-09	2009-07-09	2009.520000
NODE_0000930	2008-12-11	2008.943027
EPI_ISL_62346|217224|A/Utah/36/2009|Original|2009-07-13	2009-07-13	2009.530000
